cord_uid,Microsoft Academic Paper ID
dkxi8mgw,2105149323
iuo2cw23,2064786652
wd3ir3wg,2085026450
clyc1va2,1979657493
5b936n3g,1986976856
tonaaft2,2091372957
lzhobnch,1976737295
ligqoj24,2167917415
pyy1ega9,1980954479
bnl5qxlm,2028784441
dxu03wmg,2006638978
kldpmws7,2089348957
womcmp33,2163158728
7yo3qr0u,2002944506
7ccv72he,2101116461
4ac52f72,2059208252
r3tmfweq,2109219078
43bdjxe2,2126845908
m1tk6782,1998878236
l9ozvlae,2003642545
jq0i4emg,2135022109
lzsd4w26,2127301865
ydu0l0st,2039844171
4yfohp9w,2046047622
bsq4i0n9,2039275997
hobh6akq,2018093334
ywlig1wl,2106393500
wzg0dz1n,2156902288
okh6i4l1,2156545859
2nw42f8p,2007222531
9p40382j,1985164700
kf9m4zho,2112994924
66yurgph,2092253659
a9n3kr38,2065929498
sxdstw4a,1970702474
tmnd63kx,2129451205
dbu93ufh,1976327890
1grbdlib,2014474212
yvjrcgxu,2114688162
rt09lttr,2017539261
btre0gjz,2122782114
4wfhuvww,2146278610
lcg9gmxc,2115689200
5yjfc1rf,2037130111
6ld9zqj9,2154141963
8lfosbmc,2098732071
yu60lxmg,2042943673
1u0cwnoq,2093356049
fgn7rps3,2017377200
e2p2e8rl,2086408539
bos67im0,1974739177
jjpi5gjm,2052956178
v22k72tw,2109187406
v5kpmk0b,2009045733
2oc1yrzx,2137015441
203i3gyx,2172119905
fbbik0f4,2043490102
5qa2z9jj,2025549951
qx1k21cx,2086746018
mcjv7ecp,2054530104
ohkjheat,2059954125
u9kv4113,2032014673
rrezynbs,1992843439
v812zn3r,2107159208
7cgqxt2m,2031249009
ylvqxpba,2026652386
wx5omrzg,2076555582
krvei97r,2112517161
8qxlyz6q,2052308608
zxe95qy9,1976768055
orur68cm,2106365091
yvsusriy,2022168639
2586thss,2125723228
vmtoidq2,2136184456
majlef5h,2140859057
mv273zxn,2021517222
zwl0safn,2097226427
grsv06j7,1982368369
nhxro0bj,2047799919
upy19l3s,2042160159
kz7ets8c,2004410455
njlqgih3,1540862080
7r43y2na,2082563783
604gho1u,2060579599
9gpxz57m,2130319150
3xtoxjp8,2078969435
y01w04lc,2122857266
vk8wsgq9,2016300742
gg4qi4tj,1977612955
0fais1pz,2122756910
icwhpbpj,1609703700
5hxha7pb,2017076137
ir0rbr0i,1993169857
iaceti4b,1977927967
91fhb66m,2144225581
hcuwkskj,2049174082
7dr1oqf5,2003106800
2ivd3u5o,2034815981
4yt2auvk,2013225972
4k1w8ib1,2008534031
ejpblc6y,2055055507
ienq3aex,2151951911
q5pkkjgh,2075463916
giw4z3ei,2086459686
d2covv62,2160931249
e7dimwcu,1970586853
e32klwb1,2055050774
sgaszmpv,2143475462
lzfiv2br,2102254556
xad8hust,2109618568
s9mqzqu4,2097505801
epyc37sz,1999067882
vx0nc8io,2024499099
rb098rnu,2077498139
fhn8psco,2148567994
6vloa2w3,2040861685
zvxvoygo,1980828312
cxth3hyn,2058478773
bggo5e9t,2007097646
q3nxfzh5,2118249319
pnvjqeyu,2122860092
60xkxdhe,1994148199
66kuahlb,2154347286
sdgt2ms5,2141876630
qmut89kb,2012545893
n3lqbcp5,2059126130
s4q9vlkg,2128605803
r0rfjs05,1531117365
3g3apbon,2169363615
f1frcjp3,2108176374
oazcznu7,2058963141
0s3tkm40,2038974683
p34kk4up,1972166113
vhi6nszc,2103338644
s0jo0zv3,2003046685
06o7pa3d,2078624174
hhs3owvr,2009022776
mfy5ln8w,2063449717
sl02wdlm,2166604150
34xdjzvv,1966059531
hyt6iodl,1972936317
wa4ght2h,1973356083
s4bvfso7,1998204213
cnnosvx0,2025592146
yhvc58p4,2155196646
n77dvnde,2060499279
cbkzvuqb,2043063140
qcbskifq,1984259198
ca87xvwh,2110117963
ew4r8f85,2126940480
1dx2ox4n,1990963600
d3qamwsy,2141734899
vy1nxax2,2059948076
yrju4spi,1984996107
5m29nugu,1974291738
t4215imq,1979980342
c5gnm728,2158592618
mivgokj0,1672261931
hth8nf5b,2064575206
dxbrk9kd,2086746877
ae5bvrr5,2095334302
bctefhu9,2131337332
pkps5j8w,2000350990
6wcult29,2018274843
9rdsdvyd,2022917689
48tszqh5,2102800404
bnhwgv2g,1819630008
ug5a9wx6,2138046831
qbd74839,2085424872
kt58jhxz,2129571206
ybw03oeq,76503756
78tx8yzy,1974165922
221pn1vx,2108251088
xmbzmeo4,2006420867
b787aq6i,2145265711
tvhybr82,1977643043
pkkpdpcf,2078782988
xs7df6a7,2116054283
otfnrarh,1988913311
6q8afty7,28510732
9odb8xa2,1990435870
f3ynbps9,2111172898
lvs3gy3m,2097745009
ogziuzjq,2091005451
15w2390q,2061540904
duqkpkll,2154752895
fxd533b4,2078063242
d4ilo670,2123401024
0dpm35dd,2144441830
w0nl88jz,2093115755
gvhjwqe7,2171496394
pslcp5ob,2089110207
q1fzxt3r,2113796114
ipgak51n,2074705943
509p6use,2164061438
b3s5o3wj,2033003749
flc25wlz,2034670375
iu5wg5ik,2061626008
0s2gow7a,2036098565
rv1cayq8,2140545761
ywve8c0u,2000549137
gonx5taq,2097454181
e3wjo0yk,2005642463
pdvaf3xa,1976236092
nokowfdi,2065974128
fcrdrc9y,2069167848
cxcsblpg,2094775324
drg733k9,1969203800
0zsn4lu3,2068866828
pa0p5dif,2074776659
olpvj5is,2027164608
0y80k5kw,2060611411
c1a957ef,2080723129
zgbci6gv,2028375737
j3h5krys,2048815790
kjmz9c0n,2089741657
pgqsezq2,2076781290
9khx93c0,2056490157
t74wq8ru,2003135888
0e9l19kp,2012420799
gjzr81xp,2018575964
671jdc8b,2070438526
6ayciihs,1997500109
kkmv41en,2020490894
v6lycc7k,2022092530
auvtwmcq,2064288858
m1v9q7gk,2046500178
i4riotht,1991118423
en28vw3a,1971134882
d7iycdyh,1986615652
h74ux547,2089248458
gymjr9i1,2025867027
uz0m1o0q,2138086361
vsjy9oaf,1974492473
9kroonl1,2122676495
dr9jcbcc,2089476606
efedbi8v,2152090295
z7ohrrg8,2035425839
arjtjy53,2075569835
uxghqdei,1989014451
italbsed,2094323269
mgtciit5,2139452631
441pwq6l,2164690942
1oawya1p,2091844461
ssyj953h,2135365914
awn9ayy6,1979416687
tfuupgkg,2073631142
shizpehg,2156558472
c7xvf6dm,2086867356
idgtpokh,2164379062
28u3c7u5,2026237846
hqxiyxfj,2056243506
6dergkha,1967199549
l8aa9cl3,2032075422
9yrvjlpx,2135953873
wdkcn9oz,2107055559
dzp0kwnz,2125799456
jozrgcq3,2074621754
jrjhxwvj,2033449926
c4l7qhh4,2103548794
thlq4vqh,2035407944
y3lpwzxn,2139409111
z0w6dark,2108786502
s3zeppze,2103208261
52p20o1h,1997268680
mvpd977d,2107063920
b5lldhi5,2090697124
ddm6j13m,2040811573
ze2btynf,1975470774
2mxo5fv7,2096446612
o4mhknq4,2103059014
nebuvunm,2134781640
n6c6ktqr,2091727244
uuv6nnei,2095559947
7smnk0ob,1966755592
gjmkhm9q,2170642984
dp6vzgef,2149483188
am8sfksh,2001584318
xwax1k7o,2086060689
n3t7on3s,2143983100
h7wp91r8,2085027706
cy61pjcb,2019844583
zg4mdru1,2317094391
z3ww3b5s,2083403902
ee9tdq1z,2048469052
21czobqy,2045009664
n5adf3tj,1987012257
ci7j70hu,2106590530
q4nzhbvt,2047957294
gy1hn00h,2076059406
emr47mdy,2168879882
nlubwytj,2090092360
n44yml79,2071909195
0154n4w4,2086330102
n6ga6mur,2009328436
45a3lpj5,1971690804
u9zazctj,2068087698
poqf2lqm,2012660749
3nu5dfst,1994961425
8k18vl0r,1993928780
gfam3jgy,2076078690
x5bucsrd,2114863380
a0p56at6,2073312706
ynlj4cge,2101953995
ggomuomb,2116148807
pe3pqu5l,2038943412
s4qki9l5,2128548428
v2kl62c8,2160542942
odc5yx7g,1994871753
rpnuauwz,2047926663
8pkrg0mx,2094875270
rn84e3ur,2166058465
y2h4w3kx,1986416371
krufo80s,1972454534
t1q8dl7q,2153910739
mvr41z73,2143420796
5c5y6m35,2045704928
wex161as,2085350599
eermgk02,2136005521
70xvrfbg,1987768716
4kl8ktt4,2100935827
hz0t8ovy,2042119125
vcph52gn,2073210628
3fxj3cj6,2030367991
7uo407nb,1989891026
imhfezcv,2113081892
vil659k7,2138124359
tqqj4cy0,2018508648
ebl8yc92,2030546462
qw1e5cof,2036289138
er0a2jm0,2092293205
82nlfg2j,2146479807
v2cx2uhq,2022894247
of372xvu,2134689468
8sr61bp9,2102974062
5ywim83g,2327064173
0go1vl9q,1981341067
l1r416w7,2134128327
w3c0on1t,1982074178
t93ng9b5,2042477769
eo2bxxbq,2012932033
h0ars3jb,2155271876
oi7bkm4z,2054410506
w8xmyvaw,1975154392
roj8ksvc,2076440471
syg0wo77,2027150722
62a1d6vw,2065951105
2tazu4y6,2015815278
3x2z0gsi,1976436406
6qybdxc4,2040523272
bfoy67ik,2004697534
mooqhax8,2022167441
bqqyly23,2082887072
3wlzfyyh,2160620965
0ow8oo82,2012206377
ivgwn32n,2123781724
56dbkz6x,2022212519
kbndie8e,2021918407
3pr3j1i3,2007618921
tdh8m7f5,2150378350
u20fyar5,2062077711
lli46azw,2097834668
alkf8vxj,2003861830
h0n3qpjk,2013018952
8o7oqb5d,2079724993
v3sfww3e,2155484369
a3oufbti,2159421691
e32dzhij,2005273832
gx9oexv8,2158998752
vubszdp2,2171202548
tofch4j7,2109033982
z5ebo9nv,2154741636
bzcx2ygd,2144825896
cgdlhpvb,2005173310
o035r1pj,1985665401
vnmc6nqd,2170002293
k53e8r3h,1967685674
ha8gufh8,2072863594
33f94doo,2114740516
5jwpv7hd,1965679910
qdi5dwjf,2101760696
dnuu6jok,2002968971
w4d45fue,2149416651
dtrcahpk,2007254858
4adf0zvy,1991776895
8vvmuuo3,2031869301
af6lsj1g,2163297775
vcgokgsg,2008026660
3rrvm787,1987256679
p6075gva,1987592257
gbf3ivzc,2323663439
vyb5agwk,2027282434
vfs4lb2u,2033258407
5mv15o9t,2051550010
j35b7917,2040189005
bm1rcqwt,2134216547
35soeg7l,2056474203
euuka9cx,2140015075
oi4bfmwu,2040033049
5w7cubqo,1988114981
10p3mth2,2048347580
rsd5udr3,2051697114
ssnvr6nj,2087082338
4jagpyyu,2051119427
8w2avwo2,3010956914
kza19uh1,2040102709
o8rlqsq5,2051992129
ivu4erpq,2085235639
rstvf3mc,1995316524
7hgbnhqb,1988980547
hmh4s3w4,2052262517
rbf0k8oi,2011699040
6rs7koqx,1981417481
4hyp1956,1978511594
owidim7o,2029476653
2glwghfn,2028638155
2ffnuc8f,2024205727
xteeybsj,1996526415
qpwvqdlc,1605902118
n1odrlvk,1844878362
13cii3on,2103048257
9j9wz2ak,1978525755
ajp9uw87,368322175
mkyhri7s,2032465066
smlumvqc,823091020
ixm3uuai,2412288330
7zw2kue9,410755541
8tif7p7p,362729511
w913bocu,2101628096
uqw74ra0,1498048041
gth58p4s,2261436934
v6ufrk1g,2265677772
lrz17bdx,2101920050
11ecey66,1532392095
ojeh40ok,1528466326
vzqrxj2w,2126777669
flznxurb,290974117
hv3gwvdi,816638422
8vfks3qs,2142648506
fvoke2yc,2022234019
19jo817j,621640422
axi7qxjl,2282651302
dm4ddxt7,1144270415
0wtq1c15,2207325955
jy705l0d,1661596862
90o2hoyt,2318537052
rrwy3osd,1932806540
mofe85ja,1507955377
68an60qu,2062323636
3e2i20m4,2128337924
vciposnk,1986193680
sshuauve,1549388755
h9bx7yvt,1933574398
lgvnz7ke,2027987485
ii5kwfun,2028679850
tlndy4aq,2194569172
py2awuav,1846284978
7gy4epzo,2097713163
o4uj3l8r,1618535690
06yvucww,1593508671
n7wj4qa4,1503892871
1slbnh27,1539036845
hqrd1e8p,2237124044
23i71jed,2063259953
r92hvflu,2402644978
hh7negq1,2113999762
rwxtiki2,56823311
wp1hd5w9,1646378856
4itsd2aq,1998062977
xuxc6h1i,1574192260
g5kznaha,1874635373
cruvl0lr,1909441690
xq7wcxjy,1909210767
uoy54dds,2342655307
2nbf400i,1886995827
ee3p4lvu,1946386342
7yik78yc,2128626042
7pbfxcmp,1926697416
4arfk93i,1863827229
19zr9kcd,2064439396
gqnsg2en,1661539689
atsa7lif,1907842165
y59j8gut,2131480241
3ek9fz88,2157035838
sa4rvzau,1865668961
93j6svpt,1862566709
b0aqblz1,2132040950
1ajwst5s,1870944982
a1t74jsm,2204061975
63xcuz4n,1771494502
mrr120lz,2099873804
qburpi9u,2261250902
sd0an0z3,1663063557
vy4hfd62,2145301886
txezrbv5,2180165060
33uqr3y7,2169420588
g1lajsp8,2269490214
hvoohrjf,2272571399
h3y1mjru,1992750851
notsmoi2,2161838612
hfvcv2dw,2316012683
l7zpo59y,2229086209
qg73804g,2131112384
vyh77o4f,2152156920
7bzt2z74,2134481863
8t9gbb4g,2292157466
8xob5edz,2093710073
m31mb2kr,2167439840
4567mu8n,2137674924
u4a8q76v,2123409370
1wrsuoy7,2172621419
ccn3f78b,1857305871
hr1f3g28,2200575976
clwkj4wa,2040046650
ynur3ca1,1877695315
kc85pev4,2180257319
twxat0d6,2141669774
jetmocvk,2083470290
9s0ypnne,2113733844
6aollepn,2100904023
ii3wt4j5,2059303424
ibo2ft5d,2019713986
fwf5j4ex,2073240789
ntub7gnw,2041385763
al6v3b9x,2175526316
765ufb5i,1814723318
lwiulri7,2175716964
a097byk5,2435566767
zkgw0mlg,2231043578
8tt31t24,2177473361
d62iuk72,2174064529
fsqbgyaw,2144478203
1taxqkk2,2191153568
10bu7iwg,2175122451
yjrwq5b0,2173866714
td4vr0zv,2159161429
un7k5bfs,2183368586
se8g79j2,2286556688
x8tnweih,2415397964
utsvsja0,2410257063
a8qr7nl6,2191139669
dqxnc5o0,2191306783
rmv3y6w7,1975510798
qutbqcwb,2165012549
rsiv86m8,2195701422
zhxrlopp,2218044799
f8vae3ng,2198743132
eqai3edb,2282935618
mwj2qby4,2206236540
lcvnrl31,2194005920
lh4qhqsc,2217008084
d6ycc8ci,2182078658
a3cd0ece,2201327900
9d6pqx19,2209020362
lpn6cqz3,2178378479
t9vrbnq1,2317587644
3f5tdthy,2411890062
skqf2f82,2236606494
qwrdr92h,2289938619
eeh9zrzh,2228240340
71sps4k8,1921028801
66r1k03d,2224568146
yy9xp5ms,2226976717
mizygp4j,2228737399
plb25rev,1923740474
5xz5nzzw,2238736485
f9f97mlt,2281484955
j8umlbds,2254535559
nrayna4u,2268056831
eb5u98ov,2265962922
0b08jyjs,2270590066
1tcpaigw,2253190088
r9gtw3cl,2174502425
1kuggdzj,2252997710
xrfxfpuv,2273088992
n69iewmx,2409869254
1a4l1beo,2253361516
jpk854i3,2341579804
2pnqpljt,2419477968
cnuflf40,2279950464
ceuylq8f,2277758840
4wjvykx7,2417689611
8y1a3tu0,2289054971
wjf3c7a7,2285442901
9fyb6b6r,2291485475
o1w8q2lo,2324055247
prq0rc2p,2149122889
z29ui1v5,2028034778
ripmj8t9,2295278742
9y2g8uk6,2293235724
qo3nejo9,2290687422
s04e6po9,2295398066
nj5w6eb1,2288574541
x8yjv05z,2301132816
h8v6cs5b,2323633899
s75wn5pr,2310036778
7elhy6cm,2280931837
45id3yyr,2310994942
ozk6avdb,2299375008
0xixcopg,2302398680
fctcwpyc,2291379991
tph5n7ak,2316769242
3xb3ibsq,2372552287
2lgg0p32,2314409782
74rwdt96,2323018461
1hmte4la,2299248163
52guqrf8,2215518324
la23vxdt,2100937441
vhsipxs7,2321301219
ay91z3vv,2323642936
ttgs3ut9,2337247222
xsjnli3g,2241473077
wtnf340p,2336438405
ojx7yfga,2339374075
7zd5zhbz,2336243811
5ztat9cw,2341131649
33xhkqok,2340948800
xta97neu,2324048849
0a20s62q,2340920240
acwkc0rv,2336560014
0sxl6f1r,2346679973
8xzdujaw,2325600671
3x7ckco6,2346574936
87bvym6i,1983563751
prrqfnva,2263606767
6ws8q379,2336480631
6cft36ad,2371987131
ukzpcmhs,2389160587
o8ohjgb2,2394930979
m44fic4g,2362025383
oqusfhei,1992923908
vrzp0516,2394765125
8x83dx6k,2123620093
s3wbsllu,2180791218
8ft64wi5,2119119130
kx7z79pf,2397297046
lvd6f6rz,2343747529
e071ciil,2395571290
a4bgut8h,2390127048
7t4d4vvo,2346947311
qfl6hehj,2346556759
27w9ke6h,2413147630
6kntd89t,2417371845
yzp9wjuk,2411425451
e7xwb03g,2464544727
b78pccz5,2293982793
d1crzvwq,2419187004
uurmedh2,2409749677
2vmbml1a,2278467757
lx2v5co7,2417535352
rb7ex6vw,2276357741
264wl0vm,2413505253
heknhtni,1979692277
l8vp0yap,2420549147
jtx7ni9b,2400098676
ov6k4bdi,2460803559
6p1wsbyz,2291711269
6fxeqgtu,2467378419
zwyo7ie8,2346878261
fmgpemja,2467719917
j6cyu1id,2372251634
ghknk1tj,2472041019
3g75spkc,2296138924
mvaitttr,2214568887
a4ue2jot,2048088311
rhff3a2t,2336586064
kxfc4npg,2021014849
